Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
Male,43,2,83,yes,no,3,1,Sometimes,no,3,no,0,1,Frequently,Bike,Overweight_Level_I
Male,56,2,82,no,yes,1,2,Frequently,no,3,yes,0,2,Always,Public_Transportation,Overweight_Level_I
Male,32,2,77,yes,no,1,1,no,no,1,yes,1,0,Sometimes,Bike,Overweight_Level_I
Female,54,2,79,yes,no,2,2,Frequently,no,2,no,2,0,no,Automobile,Overweight_Level_I
Male,33,2,85,yes,yes,3,2,no,no,2,no,0,2,Frequently,Walking,Overweight_Level_I
Female,28,2,74,no,no,1,2,no,no,1,no,3,1,Frequently,Automobile,Overweight_Level_I
Male,29,2,77,no,no,3,2,Always,no,3,no,3,1,Frequently,Motorbike,Overweight_Level_I
Female,41,2,73,yes,no,3,2,Always,no,2,yes,3,0,no,Automobile,Overweight_Level_I
Female,38,2,64,yes,yes,2,1,Frequently,no,2,yes,3,1,Always,Bike,Overweight_Level_I
Female,20,2,73,yes,no,3,1,Frequently,no,2,yes,0,1,Frequently,Walking,Overweight_Level_I
Male,18,2,74,yes,yes,2,1,Frequently,no,1,yes,0,1,no,Automobile,Overweight_Level_I
Female,26,2,72,yes,yes,3,1,Frequently,no,3,yes,0,2,Frequently,Automobile,Overweight_Level_I
Female,30,2,73,yes,no,2,4,Always,yes,1,no,2,0,Always,Motorbike,Overweight_Level_I
Male,41,2,81,yes,no,3,4,Frequently,no,3,no,3,0,Always,Walking,Overweight_Level_I
Male,50,2,82,yes,no,2,3,Sometimes,yes,2,no,1,1,Always,Automobile,Overweight_Level_I
Female,22,2,67,no,no,1,2,Frequently,no,2,yes,2,0,Sometimes,Bike,Overweight_Level_I
Female,55,2,69,no,yes,3,1,Frequently,no,1,no,1,1,Frequently,Motorbike,Overweight_Level_I
Female,58,2,70,yes,no,3,1,Sometimes,no,2,no,0,0,Frequently,Walking,Overweight_Level_I
Male,59,2,72,yes,yes,3,3,no,no,1,yes,2,1,Always,Bike,Overweight_Level_I
Female,54,2,72,no,yes,1,2,Sometimes,no,2,no,2,1,Sometimes,Automobile,Overweight_Level_I
Female,50,2,83,yes,no,1,3,Always,no,2,yes,1,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,57,2,68,yes,no,3,2,Always,no,1,yes,0,0,Frequently,Walking,Overweight_Level_I
Female,40,2,73,no,yes,3,2,Frequently,no,1,yes,2,2,Always,Motorbike,Overweight_Level_I
Male,33,2,77,yes,no,1,4,no,yes,2,yes,2,2,Frequently,Automobile,Overweight_Level_I
Male,27,2,72,yes,yes,1,3,no,no,1,no,0,1,Frequently,Public_Transportation,Overweight_Level_I
Female,34,2,73,no,yes,2,2,no,no,1,yes,1,1,Always,Automobile,Overweight_Level_I
Male,42,2,70,no,yes,3,4,Sometimes,no,2,no,2,0,no,Public_Transportation,Overweight_Level_I
Female,51,2,65,yes,yes,1,4,Frequently,no,2,no,0,2,no,Motorbike,Overweight_Level_I
Female,19,2,63,yes,yes,3,4,Sometimes,no,1,yes,2,2,no,Automobile,Overweight_Level_I
Female,47,2,71,no,no,2,1,Always,no,1,no,2,1,no,Bike,Overweight_Level_I
Female,20,2,70,no,no,2,2,Frequently,yes,2,no,0,2,Frequently,Public_Transportation,Overweight_Level_I
Female,56,2,61,yes,no,2,1,Sometimes,no,3,yes,0,1,Always,Walking,Overweight_Level_I
Male,33,2,79,no,yes,1,3,Always,no,3,yes,1,1,no,Bike,Overweight_Level_I
Female,36,2,68,no,no,2,2,no,no,2,no,3,2,Always,Automobile,Overweight_Level_I
Male,44,2,77,yes,yes,3,1,Sometimes,no,2,yes,0,0,Frequently,Walking,Overweight_Level_I
Male,33,2,81,yes,yes,2,1,Sometimes,no,2,yes,0,1,Always,Public_Transportation,Overweight_Level_I
Female,41,2,65,no,no,2,4,Always,no,3,no,0,1,Frequently,Motorbike,Overweight_Level_I
Female,23,2,70,yes,no,3,2,Always,no,1,no,1,2,no,Motorbike,Overweight_Level_I
Female,54,2,67,yes,no,3,3,Always,no,3,yes,3,1,Frequently,Walking,Overweight_Level_I
Female,21,2,64,yes,yes,2,1,no,no,2,yes,0,2,Always,Bike,Overweight_Level_I
Male,55,2,63,no,no,3,2,Always,no,3,yes,1,0,Always,Automobile,Overweight_Level_I
Male,24,2,80,yes,yes,2,3,Sometimes,no,2,no,1,2,Always,Bike,Overweight_Level_I
Female,26,2,69,yes,yes,1,2,Frequently,no,3,yes,3,0,Frequently,Bike,Overweight_Level_I
Male,22,2,73,no,no,3,2,Frequently,no,2,no,3,0,Sometimes,Automobile,Overweight_Level_I
Female,44,2,71,no,yes,1,1,Always,no,2,no,3,0,Frequently,Public_Transportation,Overweight_Level_I
Male,33,2,73,no,no,2,3,no,no,3,no,2,1,Frequently,Public_Transportation,Overweight_Level_I
Female,47,2,74,no,no,3,1,Sometimes,no,3,no,3,0,Always,Public_Transportation,Overweight_Level_I
Female,37,2,71,no,yes,2,1,Sometimes,no,2,no,1,0,Always,Walking,Overweight_Level_I
Female,57,2,74,yes,no,2,3,Always,no,3,yes,1,0,Always,Motorbike,Overweight_Level_I
Female,30,2,47,yes,yes,1,2,no,no,3,yes,1,0,Frequently,Automobile,Insufficient_Weight
Male,24,2,47,no,yes,2,4,Frequently,no,1,no,0,0,Frequently,Motorbike,Insufficient_Weight
Female,26,2,51,yes,no,2,4,Frequently,no,3,yes,2,0,Always,Public_Transportation,Insufficient_Weight
Female,40,2,44,yes,yes,1,1,Frequently,no,1,no,0,1,Always,Bike,Insufficient_Weight
Male,49,2,53,yes,no,2,1,Frequently,no,2,yes,2,1,no,Bike,Insufficient_Weight
Male,52,2,56,yes,no,1,2,Always,no,1,yes,3,0,Always,Automobile,Insufficient_Weight
Male,19,2,49,no,no,3,3,no,yes,3,no,0,0,Sometimes,Walking,Insufficient_Weight
Female,22,2,47,yes,no,2,3,no,no,1,yes,3,2,no,Automobile,Insufficient_Weight
Female,23,2,45,yes,no,3,4,Frequently,no,3,yes,3,1,Always,Motorbike,Insufficient_Weight
Male,38,2,47,yes,no,3,1,Frequently,no,1,yes,0,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,45,2,47,yes,yes,1,2,Frequently,no,2,no,0,1,Frequently,Automobile,Insufficient_Weight
Male,30,2,45,yes,yes,2,2,Frequently,yes,3,no,2,2,Frequently,Public_Transportation,Insufficient_Weight
Male,42,2,62,yes,no,3,3,Sometimes,no,3,yes,0,0,Always,Bike,Insufficient_Weight
Female,30,2,45,yes,no,1,2,Always,no,2,yes,2,0,no,Public_Transportation,Insufficient_Weight
Female,51,2,48,yes,no,2,3,no,yes,3,no,1,2,Always,Motorbike,Insufficient_Weight
Female,47,2,50,yes,no,3,1,no,no,2,yes,0,0,Frequently,Automobile,Insufficient_Weight
Male,28,2,51,yes,no,1,1,Always,no,3,no,2,2,Always,Bike,Insufficient_Weight
Male,23,2,50,yes,no,3,3,no,no,2,yes,0,0,Sometimes,Walking,Insufficient_Weight
Female,47,2,47,yes,no,1,3,Always,no,3,yes,2,1,Sometimes,Walking,Insufficient_Weight
Male,59,2,51,yes,yes,1,4,Frequently,no,3,yes,2,2,Always,Public_Transportation,Insufficient_Weight
Male,47,2,51,no,no,1,4,Always,no,3,no,3,2,Always,Walking,Insufficient_Weight
Female,40,2,47,no,yes,3,1,Sometimes,no,1,no,1,2,no,Motorbike,Insufficient_Weight
Female,50,2,42,no,no,1,2,Sometimes,no,1,no,3,2,Sometimes,Walking,Insufficient_Weight
Female,32,2,45,no,no,2,1,no,no,2,yes,1,0,no,Automobile,Insufficient_Weight
Female,44,2,54,yes,yes,1,3,Frequently,no,1,no,0,1,Frequently,Motorbike,Insufficient_Weight
Male,56,2,47,yes,no,3,1,Frequently,no,3,no,3,0,Sometimes,Walking,Insufficient_Weight
Female,52,2,46,no,yes,2,4,Frequently,no,1,yes,3,2,Always,Motorbike,Insufficient_Weight
Female,39,2,43,no,yes,3,2,Always,no,2,no,3,2,Sometimes,Walking,Insufficient_Weight
Female,19,2,50,no,yes,1,1,Frequently,no,3,no,1,2,no,Bike,Insufficient_Weight
Female,20,2,45,no,yes,2,2,Always,no,1,yes,1,2,Frequently,Automobile,Insufficient_Weight
Male,35,2,48,no,yes,2,3,Frequently,no,1,yes,2,1,Frequently,Motorbike,Insufficient_Weight
Male,30,2,47,no,yes,1,2,no,no,1,yes,2,0,no,Automobile,Insufficient_Weight
Male,56,2,47,yes,no,1,2,no,no,3,no,0,1,Always,Bike,Insufficient_Weight
Male,52,2,48,yes,yes,2,2,Frequently,no,3,yes,1,2,Frequently,Walking,Insufficient_Weight
Male,18,2,57,no,yes,3,4,no,no,2,no,3,1,no,Motorbike,Insufficient_Weight
Male,45,2,48,yes,yes,1,2,Frequently,no,1,no,2,0,Always,Motorbike,Insufficient_Weight
Female,23,2,40,no,no,3,3,Always,no,2,yes,0,0,Always,Motorbike,Insufficient_Weight
Female,48,2,49,yes,yes,3,2,Frequently,no,1,no,0,2,Always,Bike,Insufficient_Weight
Male,27,2,53,yes,yes,1,2,Sometimes,no,3,no,0,1,no,Walking,Insufficient_Weight
Female,37,2,47,no,yes,3,3,Frequently,no,1,no,2,0,Frequently,Walking,Insufficient_Weight
Male,36,2,51,yes,yes,3,2,no,no,1,yes,0,2,Always,Public_Transportation,Insufficient_Weight
Male,32,2,47,no,yes,3,2,Frequently,no,3,yes,3,1,Frequently,Walking,Insufficient_Weight
Female,40,2,45,yes,yes,1,1,Always,no,2,no,0,0,Frequently,Automobile,Insufficient_Weight
Female,41,2,42,no,no,3,4,no,no,1,yes,1,2,Frequently,Automobile,Insufficient_Weight
Female,35,2,51,no,yes,1,1,Sometimes,no,1,yes,1,0,Frequently,Automobile,Insufficient_Weight
Male,42,2,48,yes,yes,3,2,Frequently,no,3,no,2,1,Always,Automobile,Insufficient_Weight
Female,51,2,48,yes,yes,1,2,Frequently,no,3,yes,1,1,Frequently,Walking,Insufficient_Weight
Male,59,2,47,yes,yes,2,1,no,no,3,no,0,1,Frequently,Walking,Insufficient_Weight
Male,40,2,53,yes,yes,1,4,Frequently,yes,3,yes,3,0,no,Bike,Insufficient_Weight
Male,35,2,50,yes,yes,2,3,no,no,3,no,3,2,Sometimes,Walking,Insufficient_Weight
Female,31,2,49,yes,no,1,1,Always,no,1,no,1,1,Frequently,Automobile,Insufficient_Weight
Male,28,2,51,no,no,3,2,Always,no,2,no,1,2,Sometimes,Walking,Insufficient_Weight
Female,26,2,48,yes,no,3,3,Frequently,no,3,no,0,0,Frequently,Automobile,Insufficient_Weight
Female,23,2,48,no,yes,1,4,Frequently,no,2,no,2,0,Always,Public_Transportation,Insufficient_Weight
Female,35,2,45,yes,no,2,1,Always,no,3,no,3,0,Always,Walking,Insufficient_Weight
Female,54,2,43,yes,yes,2,2,Sometimes,no,3,no,2,1,Always,Public_Transportation,Insufficient_Weight
Male,50,2,53,yes,yes,3,2,Always,no,1,yes,0,2,Frequently,Motorbike,Insufficient_Weight
Female,31,2,47,no,yes,3,1,Always,no,1,yes,0,2,Frequently,Public_Transportation,Insufficient_Weight
Female,48,2,53,yes,no,1,3,no,no,1,no,0,0,Frequently,Walking,Insufficient_Weight
Male,18,2,45,no,yes,1,2,Always,no,3,no,0,1,Always,Bike,Insufficient_Weight
Female,48,2,38,yes,yes,1,4,Frequently,no,1,no,1,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,46,2,50,no,no,1,2,no,no,2,yes,3,0,Frequently,Walking,Insufficient_Weight
Female,22,2,43,yes,yes,2,2,Always,no,2,no,1,1,Always,Walking,Insufficient_Weight
Female,21,2,43,no,yes,2,4,no,no,3,yes,2,0,Always,Motorbike,Insufficient_Weight
Male,57,2,50,no,no,1,4,Always,no,1,yes,1,2,no,Public_Transportation,Insufficient_Weight
Male,23,2,48,no,yes,3,4,no,no,3,yes,2,2,no,Automobile,Insufficient_Weight
Female,57,2,41,no,yes,1,3,Always,no,1,yes,2,1,Always,Public_Transportation,Insufficient_Weight
Male,45,2,60,no,no,3,4,no,yes,1,no,2,0,Always,Automobile,Insufficient_Weight
Female,43,2,44,no,no,3,2,no,no,1,yes,3,1,Sometimes,Automobile,Insufficient_Weight
Male,48,2,47,yes,yes,1,1,Always,no,3,no,3,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,50,2,46,no,no,1,4,Frequently,no,3,no,2,2,Sometimes,Automobile,Insufficient_Weight
Female,45,2,42,yes,yes,1,4,Sometimes,yes,2,no,0,0,no,Walking,Insufficient_Weight
Female,53,2,49,no,no,3,1,Frequently,no,1,yes,0,0,Always,Public_Transportation,Insufficient_Weight
Female,34,2,49,yes,yes,1,3,Always,no,2,yes,3,0,Frequently,Walking,Insufficient_Weight
Male,29,2,54,yes,no,1,1,Always,no,1,no,0,0,Frequently,Walking,Insufficient_Weight
Male,50,2,45,yes,yes,2,2,no,no,3,no,2,0,Always,Walking,Insufficient_Weight
Male,52,2,52,yes,yes,2,3,Sometimes,no,3,yes,3,2,Always,Motorbike,Insufficient_Weight
Male,49,2,46,no,no,2,4,Always,no,1,yes,3,2,Sometimes,Motorbike,Insufficient_Weight
Female,56,2,46,no,no,1,2,Always,no,1,yes,1,1,Frequently,Automobile,Insufficient_Weight
Male,20,2,51,yes,yes,2,4,Always,no,3,yes,2,1,no,Walking,Insufficient_Weight
Male,48,2,50,no,yes,3,1,Sometimes,yes,1,yes,0,2,Sometimes,Bike,Insufficient_Weight
Male,57,2,50,no,no,3,4,Sometimes,no,3,no,1,1,no,Automobile,Insufficient_Weight
Female,43,2,42,yes,no,2,3,Always,no,1,yes,0,0,no,Walking,Insufficient_Weight
Male,36,2,55,no,no,2,4,Always,no,2,yes,0,1,Sometimes,Automobile,Insufficient_Weight
Female,58,2,39,yes,no,2,2,Always,no,2,no,3,1,Always,Walking,Insufficient_Weight
Female,26,2,51,no,no,2,4,no,no,2,yes,3,2,Frequently,Walking,Insufficient_Weight
Female,22,2,95,yes,no,1,2,Sometimes,no,1,no,2,2,no,Bike,Obesity_Type_II
Female,43,2,103,no,no,1,3,Frequently,no,3,yes,1,2,no,Automobile,Obesity_Type_II
Female,20,2,96,no,yes,3,4,Always,no,2,no,0,2,Always,Walking,Obesity_Type_II
Female,38,2,90,yes,no,2,2,no,no,2,no,1,0,Always,Automobile,Obesity_Type_II
Female,35,2,91,yes,yes,3,4,Sometimes,no,1,yes,1,2,Always,Public_Transportation,Obesity_Type_II
Male,49,2,109,yes,yes,2,4,Frequently,no,3,yes,2,1,Sometimes,Automobile,Obesity_Type_II
Female,32,2,99,no,yes,1,4,no,no,3,no,1,2,Frequently,Automobile,Obesity_Type_II
Female,21,2,102,no,yes,2,4,Sometimes,yes,2,yes,2,0,Frequently,Public_Transportation,Obesity_Type_II
Male,40,2,122,yes,no,3,1,Sometimes,no,2,yes,2,1,Frequently,Public_Transportation,Obesity_Type_II
Female,19,2,96,no,yes,1,4,Sometimes,no,2,yes,1,2,Always,Public_Transportation,Obesity_Type_II
Male,20,2,114,yes,no,2,2,Always,no,1,yes,2,1,Frequently,Public_Transportation,Obesity_Type_II
Male,22,2,107,yes,yes,1,1,Always,no,3,no,3,2,no,Walking,Obesity_Type_II
Male,25,2,105,no,yes,1,4,Sometimes,no,2,no,2,0,Sometimes,Public_Transportation,Obesity_Type_II
Female,57,2,107,yes,yes,1,4,Frequently,no,2,yes,1,0,Sometimes,Public_Transportation,Obesity_Type_II
Female,59,2,117,yes,yes,3,3,no,no,3,no,2,2,Always,Bike,Obesity_Type_II
Female,24,2,100,yes,no,2,3,Frequently,no,3,no,1,2,Sometimes,Motorbike,Obesity_Type_II
Female,21,2,88,no,no,1,2,Frequently,no,3,yes,2,2,Frequently,Walking,Obesity_Type_II
Male,30,2,130,no,no,1,2,no,no,1,yes,3,0,Sometimes,Public_Transportation,Obesity_Type_II
Male,37,2,114,yes,no,1,4,Always,no,1,no,2,1,Always,Walking,Obesity_Type_II
Male,54,2,116,yes,yes,3,3,Sometimes,no,2,no,0,1,Frequently,Motorbike,Obesity_Type_II
Female,34,2,104,yes,yes,2,1,no,no,3,no,1,2,Sometimes,Automobile,Obesity_Type_II
Female,52,2,114,yes,no,1,2,no,yes,2,no,0,2,Frequently,Public_Transportation,Obesity_Type_II
Female,41,2,111,no,yes,1,2,no,no,3,yes,1,0,Frequently,Public_Transportation,Obesity_Type_II
Female,49,2,105,no,no,2,1,Always,no,1,no,3,1,Frequently,Motorbike,Obesity_Type_II
Female,41,2,112,no,yes,2,1,no,no,2,no,2,0,Frequently,Bike,Obesity_Type_II
Male,24,2,122,yes,no,1,3,Sometimes,no,3,yes,1,1,no,Bike,Obesity_Type_II
Female,19,2,91,no,yes,2,4,Sometimes,no,2,yes,3,0,no,Motorbike,Obesity_Type_II
Male,26,2,122,no,no,3,2,Sometimes,no,1,yes,0,2,Sometimes,Public_Transportation,Obesity_Type_II
Male,46,2,117,no,no,2,4,Sometimes,no,1,yes,3,0,Sometimes,Walking,Obesity_Type_II
Female,30,2,104,no,no,1,4,Sometimes,no,1,no,0,1,Frequently,Walking,Obesity_Type_II
Female,33,2,95,no,yes,2,4,Always,yes,1,no,2,1,Always,Automobile,Obesity_Type_II
Female,32,2,111,yes,no,3,2,Sometimes,no,3,yes,2,2,Frequently,Bike,Obesity_Type_II
Male,33,2,108,yes,no,2,1,no,yes,3,yes,2,1,Frequently,Motorbike,Obesity_Type_II
Male,33,2,108,yes,yes,1,3,Frequently,no,3,no,3,1,no,Motorbike,Obesity_Type_II
Male,30,2,129,yes,yes,3,3,Sometimes,no,3,yes,1,0,Sometimes,Motorbike,Obesity_Type_II
Male,37,2,104,yes,yes,2,3,Sometimes,no,1,no,2,0,Frequently,Motorbike,Obesity_Type_II
Female,23,2,109,yes,yes,3,3,Sometimes,no,1,yes,2,1,Frequently,Walking,Obesity_Type_II
Male,47,2,112,yes,yes,2,1,Always,no,3,yes,1,2,Frequently,Walking,Obesity_Type_II
Male,34,2,120,no,yes,3,4,no,yes,1,yes,3,2,Frequently,Public_Transportation,Obesity_Type_II
Female,57,2,101,yes,yes,3,2,no,no,2,no,0,0,no,Automobile,Obesity_Type_II
Female,32,2,90,no,no,1,1,Always,no,1,yes,0,0,no,Motorbike,Obesity_Type_II
Female,43,2,90,no,yes,2,4,Sometimes,no,3,no,1,2,no,Walking,Obesity_Type_II
Male,35,2,106,yes,no,2,1,Frequently,yes,2,yes,0,0,no,Motorbike,Obesity_Type_II
Male,25,2,122,yes,no,2,3,Sometimes,no,3,yes,0,0,Frequently,Bike,Obesity_Type_II
Male,21,2,98,yes,no,1,3,Always,no,3,no,0,0,Frequently,Automobile,Obesity_Type_II
Female,39,2,105,no,yes,2,2,no,no,1,yes,1,2,Sometimes,Bike,Obesity_Type_II
Male,29,2,119,no,no,3,2,Always,no,3,no,0,1,no,Bike,Obesity_Type_II
Male,55,2,119,yes,yes,2,4,Frequently,no,1,no,1,1,Frequently,Motorbike,Obesity_Type_II
Female,42,2,91,yes,no,1,4,Frequently,no,3,yes,0,1,no,Automobile,Obesity_Type_II
Male,58,2,100,no,yes,3,1,no,no,1,yes,2,0,no,Public_Transportation,Obesity_Type_II
Male,49,2,127,yes,no,1,3,Sometimes,no,3,yes,0,2,Sometimes,Public_Transportation,Obesity_Type_II
Male,37,2,110,no,yes,3,2,Frequently,no,1,yes,0,0,no,Bike,Obesity_Type_II
Male,32,2,110,no,yes,2,3,Sometimes,no,2,no,2,0,Always,Bike,Obesity_Type_II
Male,59,2,111,no,no,3,4,Frequently,no,3,no,3,2,no,Bike,Obesity_Type_II
Male,35,2,121,yes,no,1,1,Always,no,1,no,0,0,Always,Walking,Obesity_Type_II
Male,46,2,101,yes,no,1,3,Always,no,2,no,0,2,Sometimes,Automobile,Obesity_Type_II
Male,31,2,100,yes,no,3,3,Always,no,2,yes,1,0,Always,Bike,Obesity_Type_II
Female,57,2,101,yes,no,3,3,Frequently,no,3,no,2,0,Frequently,Automobile,Obesity_Type_II
Female,35,2,116,no,no,2,1,Frequently,no,1,yes,0,2,Sometimes,Bike,Obesity_Type_II
Female,22,2,103,yes,yes,2,3,Always,no,3,no,0,2,Sometimes,Walking,Obesity_Type_II
Male,47,2,109,yes,yes,2,2,Sometimes,no,3,no,0,2,Always,Public_Transportation,Obesity_Type_II
Female,55,2,108,no,yes,1,4,Frequently,no,1,yes,2,2,Always,Public_Transportation,Obesity_Type_II
Female,49,2,94,yes,no,3,3,Frequently,no,3,yes,2,0,Sometimes,Motorbike,Obesity_Type_II
Male,55,2,123,no,no,1,3,Sometimes,no,2,yes,2,2,Always,Bike,Obesity_Type_II
Female,24,2,97,yes,yes,2,2,Always,no,3,no,1,2,Always,Public_Transportation,Obesity_Type_II
Male,24,2,116,no,no,1,1,Frequently,no,1,yes,3,0,no,Bike,Obesity_Type_II
Male,49,2,119,no,no,3,2,Always,no,1,no,0,1,Frequently,Walking,Obesity_Type_II
Male,35,2,112,yes,yes,3,2,Sometimes,no,2,no,1,1,no,Public_Transportation,Obesity_Type_II
Female,56,2,106,yes,no,1,3,Sometimes,no,3,yes,3,0,Frequently,Bike,Obesity_Type_II
Male,29,2,108,no,no,1,1,Always,no,3,no,3,2,Sometimes,Bike,Obesity_Type_II
Female,24,2,95,no,no,3,3,Frequently,no,3,no,3,2,Always,Bike,Obesity_Type_II
Female,23,2,102,yes,yes,1,3,no,no,3,yes,0,1,Frequently,Automobile,Obesity_Type_II
Male,53,2,116,no,no,3,3,Always,no,2,no,0,0,Always,Automobile,Obesity_Type_II
Female,56,2,93,no,yes,1,1,Frequently,no,2,yes,1,0,Always,Walking,Obesity_Type_II
Male,46,2,119,no,no,2,1,Frequently,no,2,yes,0,2,Sometimes,Bike,Obesity_Type_II
Female,53,2,90,yes,no,3,1,Frequently,yes,3,yes,2,2,Frequently,Automobile,Obesity_Type_II
Female,51,2,88,no,yes,2,1,Frequently,no,2,no,1,2,no,Walking,Obesity_Type_II
Male,52,2,115,no,no,1,4,Sometimes,no,1,no,1,1,Always,Bike,Obesity_Type_II
Male,19,2,125,no,no,2,3,Always,no,2,no,0,0,Frequently,Public_Transportation,Obesity_Type_II
Male,44,2,99,no,yes,2,1,Sometimes,yes,3,no,1,0,Sometimes,Walking,Obesity_Type_II
Male,47,2,112,no,yes,2,2,no,no,1,yes,1,1,Always,Public_Transportation,Obesity_Type_II
Male,44,2,108,no,yes,3,4,Always,yes,1,no,2,0,Always,Walking,Obesity_Type_II
Female,23,2,112,no,yes,3,3,Sometimes,no,2,yes,1,2,Sometimes,Bike,Obesity_Type_II
Female,53,2,90,no,yes,3,4,Always,no,3,yes,0,0,no,Bike,Obesity_Type_II
Female,24,2,98,yes,yes,2,2,Always,no,1,yes,3,0,Frequently,Walking,Obesity_Type_II
Female,56,2,94,yes,yes,2,1,no,yes,2,yes,2,2,Frequently,Bike,Obesity_Type_II
Male,39,2,113,yes,yes,3,3,Frequently,no,3,no,3,2,Always,Bike,Obesity_Type_II
Female,47,2,95,no,yes,2,3,Frequently,no,2,yes,3,1,Sometimes,Public_Transportation,Obesity_Type_II
Male,18,2,111,no,no,3,1,Sometimes,no,3,no,2,2,Always,Automobile,Obesity_Type_II
Female,59,2,94,no,no,2,1,no,yes,2,yes,3,1,Always,Public_Transportation,Obesity_Type_II
Female,29,2,102,yes,no,1,2,Always,no,3,yes,3,0,Sometimes,Bike,Obesity_Type_II
Male,59,2,100,no,yes,1,4,no,no,1,no,3,0,Sometimes,Public_Transportation,Obesity_Type_II
Male,30,2,117,no,no,1,3,Always,no,2,no,2,1,Always,Bike,Obesity_Type_II
Female,58,2,108,no,yes,2,4,Frequently,no,3,no,2,0,Frequently,Public_Transportation,Obesity_Type_II
Female,19,2,96,no,no,2,3,no,no,3,no,2,2,Sometimes,Bike,Obesity_Type_II
Female,40,2,120,no,no,3,3,Always,no,2,no,3,2,Sometimes,Motorbike,Obesity_Type_II
Female,35,2,104,no,no,1,1,Sometimes,no,2,no,0,2,Always,Bike,Obesity_Type_II
Female,30,2,101,no,yes,3,4,Always,no,3,no,3,0,no,Motorbike,Obesity_Type_II
Female,28,2,112,yes,yes,1,4,Frequently,no,2,no,3,2,Always,Public_Transportation,Obesity_Type_II
Female,52,2,97,no,no,1,1,no,no,1,yes,3,0,Frequently,Bike,Obesity_Type_II
Male,42,2,121,no,no,3,1,Sometimes,no,1,yes,1,2,Sometimes,Public_Transportation,Obesity_Type_II
Male,59,2,110,no,no,2,4,Always,no,2,no,3,1,no,Motorbike,Obesity_Type_II
Female,22,2,72,yes,yes,2,2,Sometimes,no,2,yes,0,2,Sometimes,Public_Transportation,Overweight_Level_I
Female,20,2,75,no,no,1,1,no,yes,3,yes,1,1,Always,Bike,Overweight_Level_I
Female,37,2,72,no,no,1,4,no,yes,1,yes,3,1,no,Motorbike,Overweight_Level_I
Female,56,2,81,no,no,2,1,Sometimes,yes,1,yes,0,1,Always,Automobile,Overweight_Level_I
Male,57,2,80,no,no,3,1,Frequently,no,1,no,1,0,Frequently,Automobile,Overweight_Level_I
Female,26,2,69,no,yes,1,4,Frequently,no,2,no,3,0,Always,Automobile,Overweight_Level_I
Male,20,2,74,yes,no,2,2,Always,no,3,no,3,1,Sometimes,Bike,Overweight_Level_I
Female,48,2,74,no,yes,3,4,Always,no,2,yes,3,0,Frequently,Walking,Overweight_Level_I
Male,19,2,75,no,no,1,2,no,yes,3,yes,0,0,no,Walking,Overweight_Level_I
Female,18,2,70,yes,no,3,3,no,yes,3,yes,1,1,Always,Automobile,Overweight_Level_I
Female,23,2,67,no,no,2,3,Sometimes,yes,1,no,2,1,Frequently,Automobile,Overweight_Level_I
Male,27,2,74,yes,yes,1,4,no,yes,1,no,0,2,Always,Motorbike,Overweight_Level_I
Female,54,2,66,yes,no,1,3,Frequently,yes,2,no,3,1,Sometimes,Automobile,Overweight_Level_I
Female,30,2,62,no,no,1,3,Always,yes,3,no,0,1,Sometimes,Bike,Overweight_Level_I
Male,48,2,81,no,yes,1,1,Sometimes,yes,3,yes,0,2,no,Motorbike,Overweight_Level_I
Female,43,2,77,yes,no,2,1,no,yes,3,no,1,0,Always,Walking,Overweight_Level_I
Male,41,2,80,no,yes,1,3,Frequently,yes,3,no,3,0,Sometimes,Motorbike,Overweight_Level_I
Female,51,2,71,yes,no,1,2,Frequently,yes,1,yes,0,2,Always,Walking,Overweight_Level_I
Male,26,2,76,yes,yes,1,4,Sometimes,yes,2,no,3,2,Sometimes,Automobile,Overweight_Level_I
Female,22,2,76,no,no,1,2,Frequently,no,2,no,1,2,no,Walking,Overweight_Level_I
Female,36,2,67,no,yes,2,1,Frequently,yes,1,no,0,0,Always,Walking,Overweight_Level_I
Male,36,2,85,yes,no,2,1,no,no,2,no,0,2,Frequently,Public_Transportation,Overweight_Level_I
Female,47,2,67,yes,no,2,4,Frequently,no,2,yes,3,2,Always,Public_Transportation,Overweight_Level_I
Male,57,2,71,yes,yes,1,4,no,yes,3,no,2,0,Frequently,Automobile,Overweight_Level_I
Male,59,2,69,yes,yes,1,4,Sometimes,yes,3,no,0,1,Frequently,Bike,Overweight_Level_I
Female,52,2,73,no,no,2,1,Always,yes,1,yes,1,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,31,2,70,yes,no,1,2,Frequently,no,3,yes,2,0,Always,Bike,Overweight_Level_I
Male,32,2,66,no,no,2,4,no,yes,3,no,1,2,Sometimes,Automobile,Overweight_Level_I
Male,46,2,70,yes,no,1,3,no,yes,1,yes,3,0,Frequently,Bike,Overweight_Level_I
Female,20,2,73,no,no,1,4,Sometimes,no,3,yes,3,1,Always,Public_Transportation,Overweight_Level_I
